"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
18628,"100",0.887,"M","Y","None","Graduate","STEM","18","10-49","Pvt Ltd","1",37,"0"
10172,"103",0.92,"M","Y","None","Graduate","STEM",">20","10-49","Pvt Ltd",">4",140,"0"
13430,"114",0.926,"M","Y","None","Graduate","Arts","10","100-500","Pvt Ltd","2",99,"0"
21256,"103",0.92,"M","N","Full-Time","Graduate","STEM","2","100-500","Pvt Ltd","never",48,"1"
3967,"16",0.91,"M","N","None","High School","None","4","50-99","Pvt Ltd","never",6,"0"
7743,"97",0.925,"M","Y","None","Phd","STEM","10","10000+","Pvt Ltd","1",162,"0"
7340,"114",0.926,"M","N","Full-Time","Graduate","STEM","10","100-500","Pvt Ltd","never",2,"0"
3644,"131",0.68,"M","N","None","Masters","STEM","3","100-500","Pvt Ltd","never",51,"1"
19418,"21",0.624,"M","N","Full-Time","High School","None","3","50-99","Pvt Ltd","never",7,"1"
16603,"114",0.926,"M","Y","None","Graduate","Arts","3","10-49","Pvt Ltd","1",20,"0"
495,"103",0.92,"M","N","None","Phd","STEM","15","5000-9999","Pvt Ltd","1",31,"0"
16864,"101",0.558,"M","N","Part-Time","High School","None","6","50-99","Pvt Ltd",">4",63,"1"
26257,"160",0.92,"M","Y","None","Graduate","STEM",">20","50-99","Pvt Ltd",">4",214,"1"
19570,"21",0.624,"M","N","None","Masters","Other","<1","100-500","Pvt Ltd","1",31,"0"
8044,"16",0.91,"F","N","Full-Time","Graduate","STEM","4","100-500","Pvt Ltd","never",65,"0"
18580,"21",0.624,"M","Y","None","Graduate","STEM","10","1000-4999","Pvt Ltd","2",14,"0"
31897,"103",0.92,"M","Y","None","Masters","STEM","14","10000+","Pvt Ltd",">4",16,"0"
15617,"40",0.776,"M","Y","None","Graduate","Humanities","11","10-49","Pvt Ltd","2",50,"0"
17858,"81",0.73,"M","Y","Part-Time","Graduate","STEM","9","50-99","Pvt Ltd","4",89,"0"
30190,"126",0.479,"M","Y","Part-Time","Phd","STEM",">20","100-500","Pvt Ltd",">4",40,"0"
29406,"103",0.92,"M","Y","None","Graduate","STEM","9","<10","Early Stage Startup","1",54,"0"
5063,"103",0.92,"M","Y","None","Phd","STEM",">20","10000+","Pvt Ltd","4",330,"0"
24854,"70",0.698,"M","Y","None","Graduate","STEM","7","10000+","Pvt Ltd","1",11,"0"
23516,"100",0.887,"M","N","None","Graduate","Humanities","5","<10","Pvt Ltd","2",45,"1"
16256,"103",0.92,"M","Y","None","Primary School","None",">20","1000-4999","Pvt Ltd",">4",88,"0"
1906,"90",0.698,"M","Y","None","Graduate","STEM","11","<10","Pvt Ltd","1",78,"0"
25469,"103",0.92,"M","Y","None","Graduate","STEM","7","100-500","Pvt Ltd","1",74,"0"
24883,"114",0.926,"M","N","None","Graduate","STEM","<1","100-500","Pvt Ltd",">4",41,"0"
32946,"159",0.843,"M","N","Full-Time","High School","None","1","100-500","Pvt Ltd","never",74,"0"
24431,"67",0.855,"M","N","None","Masters","STEM","2","500-999","Pvt Ltd","1",21,"0"
16038,"159",0.843,"M","N","Full-Time","Graduate","STEM","3","1000-4999","Pvt Ltd","never",20,"0"
18601,"21",0.624,"M","N","Part-Time","Masters","STEM","14","50-99","Pvt Ltd","1",17,"0"
14136,"103",0.92,"M","Y","None","Masters","STEM",">20","<10","Pvt Ltd",">4",25,"0"
5862,"103",0.92,"M","Y","None","Graduate","Humanities",">20","100-500","Pvt Ltd",">4",37,"0"
13640,"71",0.884,"M","Y","None","Masters","STEM","15","50-99","Public Sector","1",46,"0"
12713,"114",0.926,"M","Y","None","Phd","Humanities","1","50-99","Pvt Ltd","1",10,"0"
9525,"90",0.698,"M","N","None","Masters","STEM","11","50-99","Pvt Ltd","never",18,"0"
11223,"41",0.827,"M","Y","None","Graduate","STEM","4","50-99","Funded Startup","1",89,"0"
10800,"103",0.92,"M","Y","None","Phd","STEM",">20","100-500","Pvt Ltd",">4",128,"0"
10115,"160",0.92,"F","Y","None","Graduate","STEM","7","100-500","Pvt Ltd","2",14,"0"
10839,"16",0.91,"M","N","None","Masters","STEM","3","50-99","Funded Startup","1",29,"0"
3418,"69",0.856,"M","Y","None","Graduate","STEM","6","1000-4999","Pvt Ltd","1",45,"0"
8800,"103",0.92,"M","N","Part-Time","Graduate","STEM","2","50-99","Public Sector","2",31,"0"
32599,"114",0.926,"M","Y","Part-Time","Graduate","STEM","6","50-99","Pvt Ltd","4",80,"1"
11954,"57",0.866,"M","Y","Part-Time","Masters","STEM",">20","<10","Pvt Ltd",">4",226,"0"
23470,"73",0.754,"M","Y","None","Graduate","STEM",">20","5000-9999","Pvt Ltd",">4",34,"0"
22807,"114",0.926,"M","Y","Full-Time","High School","None","7","100-500","Pvt Ltd","2",250,"0"
14245,"103",0.92,"M","Y","None","Graduate","STEM","19","500-999","Funded Startup","1",198,"0"
18089,"21",0.624,"M","N","None","Graduate","STEM","<1","50-99","Pvt Ltd","1",50,"1"
6099,"10",0.895,"M","N","None","High School","None","5","50-99","NGO","2",62,"0"
29366,"103",0.92,"M","Y","None","Graduate","Humanities","5","50-99","Pvt Ltd",">4",135,"0"
6357,"114",0.926,"M","Y","None","Graduate","STEM","12","100-500","Pvt Ltd","never",37,"0"
1303,"75",0.939,"Other","N","None","Graduate","Other",">20","100-500","Pvt Ltd",">4",13,"0"
14492,"21",0.624,"M","Y","None","Masters","STEM","3","10-49","Early Stage Startup","2",96,"1"
28979,"73",0.754,"M","N","Full-Time","Graduate","STEM","7","100-500","Pvt Ltd","2",21,"1"
26921,"61",0.913,"M","Y","None","Graduate","STEM","9","10-49","Pvt Ltd","1",35,"0"
26414,"72",0.795,"M","Y","None","Graduate","STEM","16","100-500","Pvt Ltd",">4",4,"1"
6897,"102",0.804,"M","Y","None","Masters","STEM","20","1000-4999","Pvt Ltd","1",3,"0"
25718,"103",0.92,"M","Y","None","Graduate","Humanities","5","100-500","Pvt Ltd",">4",224,"0"
26105,"73",0.754,"M","Y","None","Graduate","STEM",">20","10000+","Pvt Ltd","2",74,"0"
33023,"160",0.92,"F","Y","None","Masters","STEM",">20","50-99","Public Sector",">4",108,"0"
33301,"21",0.624,"M","Y","None","Masters","STEM","14","10-49","NGO","2",268,"1"
17961,"149",0.689,"M","Y","None","Graduate","STEM","6","50-99","Pvt Ltd","2",86,"0"
6850,"104",0.924,"F","Y","None","High School","None",">20","50-99","Pvt Ltd",">4",90,"0"
22845,"21",0.624,"M","Y","None","Graduate","STEM","5","100-500","Pvt Ltd","3",166,"1"
1038,"16",0.91,"M","Y","None","Graduate","STEM","13","<10","Pvt Ltd",">4",24,"0"
16280,"21",0.624,"M","N","None","Graduate","STEM","5","10000+","Pvt Ltd","1",5,"0"
21652,"21",0.624,"F","N","Full-Time","Graduate","STEM","5","100-500","Pvt Ltd","never",15,"0"
18673,"104",0.924,"M","Y","None","Graduate","STEM","9","500-999","Pvt Ltd","1",54,"0"
7990,"45",0.89,"M","Y","None","Graduate","STEM","9","100-500","Pvt Ltd",">4",19,"0"
6668,"11",0.55,"M","Y","None","Graduate","STEM","9","100-500","Pvt Ltd","2",4,"1"
2304,"77",0.83,"M","Y","None","Graduate","STEM","15","10-49","Pvt Ltd","4",310,"0"
29544,"36",0.893,"M","Y","Part-Time","Graduate","STEM","11","50-99","Pvt Ltd","1",54,"0"
4355,"75",0.939,"M","N","Full-Time","Masters","STEM","4","5000-9999","Public Sector","never",6,"0"
26886,"67",0.855,"Other","N","Part-Time","Graduate","STEM",">20","100-500","Pvt Ltd",">4",34,"1"
21464,"149",0.689,"M","N","Part-Time","High School","None","2","50-99","Pvt Ltd","1",32,"1"
7637,"152",0.698,"M","N","Full-Time","Masters","STEM","3","50-99","Pvt Ltd","1",157,"1"
28745,"103",0.92,"M","Y","None","Graduate","STEM","7","100-500","Pvt Ltd","2",90,"0"
9287,"16",0.91,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd","3",35,"0"
8456,"103",0.92,"M","Y","None","Graduate","STEM",">20","100-500","Pvt Ltd","2",108,"0"
31184,"114",0.926,"M","Y","None","Masters","STEM","8","10-49","Pvt Ltd","1",130,"0"
4821,"21",0.624,"M","Y","None","Graduate","STEM","9","1000-4999","Pvt Ltd",">4",314,"1"
718,"103",0.92,"M","Y","None","Graduate","STEM","8","100-500","Pvt Ltd","2",37,"1"
22074,"103",0.92,"M","Y","None","Graduate","STEM","8","100-500","Pvt Ltd","3",72,"0"
2698,"36",0.893,"M","N","None","Graduate","None","12","10000+","Public Sector","3",68,"0"
23308,"103",0.92,"M","N","None","Graduate","STEM","<1","100-500","Pvt Ltd","1",176,"0"
18536,"21",0.624,"F","Y","None","Graduate","STEM","4","1000-4999","Pvt Ltd","3",64,"0"
31956,"142",0.727,"M","Y","None","Graduate","STEM","10","100-500","Pvt Ltd","2",282,"1"
30911,"45",0.89,"M","Y","None","High School","None","9","100-500","Pvt Ltd","1",69,"0"
32306,"21",0.624,"F","Y","None","Graduate","STEM","14","10000+","Pvt Ltd","1",14,"1"
21587,"145",0.555,"M","N","None","Graduate","STEM","<1","10-49","Pvt Ltd","1",18,"1"
8960,"114",0.926,"M","Y","None","Graduate","STEM","13","50-99","Pvt Ltd","3",48,"0"
5211,"90",0.698,"M","N","Full-Time","Masters","STEM","<1","50-99","NGO","1",29,"0"
4436,"103",0.92,"M","Y","None","Graduate","STEM",">20","100-500","Pvt Ltd",">4",86,"0"
25507,"104",0.924,"M","Y","None","Graduate","STEM","6","50-99","Pvt Ltd","1",53,"0"
20936,"103",0.92,"M","Y","None","Masters","STEM","15","500-999","Pvt Ltd",">4",42,"1"
26874,"100",0.887,"M","N","None","Masters","STEM",">20","100-500","Pvt Ltd","1",64,"0"
13303,"160",0.92,"M","N","None","Masters","STEM","9","50-99","Public Sector",">4",26,"1"
3115,"21",0.624,"M","Y","None","Graduate","STEM","1","<10","Early Stage Startup","1",38,"1"
10270,"104",0.924,"M","Y","None","Masters","STEM",">20","100-500","Pvt Ltd",">4",37,"0"
6895,"103",0.92,"M","Y","None","Graduate","STEM","8","100-500","Public Sector","2",9,"0"
17138,"21",0.624,"M","Y","None","Graduate","STEM","8","10000+","Pvt Ltd","never",37,"1"
3805,"73",0.754,"M","Y","None","Masters","STEM","4","500-999","Pvt Ltd","1",92,"0"
2886,"103",0.92,"M","N","None","Graduate","STEM",">20","500-999","Pvt Ltd",">4",50,"0"
17717,"103",0.92,"F","N","None","Graduate","STEM","2","100-500","Pvt Ltd","2",94,"1"
19334,"103",0.92,"M","Y","None","Graduate","STEM",">20","100-500","Pvt Ltd","2",24,"0"
28328,"16",0.91,"M","Y","None","High School","None","10","50-99","Pvt Ltd","4",38,"0"
27200,"73",0.754,"M","Y","None","Graduate","Arts",">20","100-500","Pvt Ltd","1",240,"0"
28012,"118",0.722,"M","N","None","High School","None","3","10-49","Pvt Ltd","1",18,"0"
31717,"19",0.682,"F","N","None","Graduate","STEM","12","100-500","Pvt Ltd","never",59,"1"
11047,"138",0.836,"M","N","None","High School","None","3","50-99","Pvt Ltd","never",9,"0"
4006,"103",0.92,"M","N","Full-Time","Graduate","STEM","6","100-500","Pvt Ltd","never",53,"1"
6631,"21",0.624,"M","Y","None","Graduate","STEM","4","50-99","Early Stage Startup","1",100,"0"
23232,"160",0.92,"M","Y","None","Graduate","Business","1","<10","Early Stage Startup","1",10,"0"
25546,"160",0.92,"M","Y","None","Graduate","Humanities","2","50-99","Pvt Ltd","1",107,"0"
65,"103",0.92,"F","Y","None","Graduate","Other","2","50-99","Pvt Ltd","1",8,"0"
31382,"103",0.92,"M","Y","None","Masters","Humanities",">20","5000-9999","Other",">4",50,"0"
26338,"71",0.884,"M","Y","Part-Time","Graduate","STEM","4","10000+","Public Sector","1",39,"0"
14655,"114",0.926,"M","Y","None","High School","None",">20","50-99","Pvt Ltd",">4",52,"0"
11099,"11",0.55,"M","Y","None","Graduate","STEM","13","1000-4999","Pvt Ltd","2",46,"0"
21782,"103",0.92,"M","Y","Full-Time","High School","None","4","50-99","Pvt Ltd","1",44,"0"
22210,"28",0.939,"M","Y","None","Masters","STEM",">20","100-500","Pvt Ltd","4",123,"0"
1723,"21",0.624,"M","Y","None","Graduate","STEM","8","10000+","Pvt Ltd","2",107,"0"
18821,"65",0.802,"M","Y","None","Masters","STEM","10","500-999","Pvt Ltd","1",32,"0"
10193,"100",0.887,"M","N","Full-Time","High School","None","9","100-500","Pvt Ltd","never",29,"0"
11997,"123",0.738,"M","Y","None","Masters","STEM","12","10-49","Early Stage Startup","1",50,"0"
31255,"16",0.91,"M","N","None","Masters","STEM","3","100-500","Pvt Ltd","1",94,"0"
2147,"21",0.624,"M","Y","None","Graduate","STEM","15","10000+","Pvt Ltd",">4",21,"0"
2240,"21",0.624,"M","Y","Full-Time","Graduate","STEM","2","10-49","Pvt Ltd","2",50,"1"
29826,"118",0.722,"M","N","Full-Time","High School","None","<1","100-500","Pvt Ltd","never",24,"1"
9982,"28",0.939,"M","N","Full-Time","High School","None","5","100-500","Pvt Ltd","2",96,"0"
15754,"28",0.939,"M","N","None","High School","None","1","50-99","Public Sector","1",99,"0"
18818,"103",0.92,"M","Y","None","Graduate","STEM","7","100-500","Pvt Ltd","3",132,"0"
28837,"103",0.92,"M","Y","Full-Time","Masters","STEM",">20","100-500","Pvt Ltd","1",40,"1"
7056,"10",0.895,"M","Y","None","Graduate","Other","15","10-49","Pvt Ltd","never",164,"0"
22725,"21",0.624,"M","N","Full-Time","Masters","STEM","4","50-99","Pvt Ltd","never",12,"0"
30575,"46",0.762,"M","Y","None","Masters","STEM","11","50-99","Pvt Ltd","1",6,"1"
11083,"73",0.754,"M","Y","Full-Time","Graduate","STEM","14","5000-9999","Pvt Ltd",">4",56,"0"
6436,"19",0.682,"M","Y","None","Graduate","STEM","5","1000-4999","Pvt Ltd","never",192,"0"
16398,"114",0.926,"M","Y","None","Masters","STEM",">20","100-500","NGO",">4",22,"0"
12302,"103",0.92,"M","Y","None","Masters","STEM",">20","10000+","Pvt Ltd","4",4,"0"
20623,"16",0.91,"M","Y","None","Masters","STEM",">20","50-99","Pvt Ltd",">4",82,"0"
13794,"160",0.92,"M","Y","None","Graduate","STEM","6","100-500","Pvt Ltd","1",100,"0"
29296,"16",0.91,"M","N","None","Masters","Other","5","100-500","Funded Startup","1",100,"0"
26557,"103",0.92,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",157,"0"
11173,"136",0.897,"M","N","Full-Time","Graduate","STEM","5","100-500","Pvt Ltd","never",13,"0"
20338,"145",0.555,"M","N","Full-Time","High School","None","4","50-99","Pvt Ltd","1",73,"1"
9183,"21",0.624,"M","Y","None","Graduate","STEM","12","50-99","Pvt Ltd",">4",17,"0"
32517,"103",0.92,"M","N","None","Graduate","STEM",">20","10000+","Pvt Ltd","1",89,"0"
2747,"16",0.91,"M","Y","None","Graduate","STEM","15","100-500","Funded Startup","1",16,"0"
5444,"103",0.92,"M","Y","None","Phd","STEM","15","100-500","Funded Startup","2",56,"0"
2293,"128",0.527,"M","Y","None","Graduate","STEM","<1","50-99","Pvt Ltd","1",22,"1"
18040,"16",0.91,"M","Y","None","Masters","STEM","9","100-500","Pvt Ltd","1",112,"0"
4445,"21",0.624,"M","Y","Full-Time","Masters","STEM","9","100-500","Public Sector","2",48,"0"
28987,"21",0.624,"M","N","Full-Time","High School","None","4","<10","Funded Startup","never",109,"0"
17534,"160",0.92,"M","Y","Full-Time","High School","None","3","50-99","Funded Startup","1",264,"0"
11825,"114",0.926,"F","Y","None","Masters","Humanities","18","50-99","Pvt Ltd",">4",78,"0"
19293,"103",0.92,"M","Y","None","Graduate","STEM","9","100-500","Pvt Ltd","1",131,"0"
17650,"138",0.836,"M","Y","None","Graduate","STEM",">20","100-500","Public Sector",">4",94,"0"
11937,"149",0.689,"M","Y","None","Graduate","STEM","4","100-500","NGO","1",105,"0"
23077,"71",0.884,"M","Y","None","Masters","STEM",">20","100-500","Pvt Ltd",">4",104,"0"
83,"74",0.579,"M","Y","Full-Time","Graduate","STEM","5","50-99","Pvt Ltd","1",62,"0"
27222,"21",0.624,"M","N","None","Graduate","STEM","5","100-500","Pvt Ltd","1",160,"0"
28650,"71",0.884,"M","Y","None","Graduate","STEM","13","10000+","Pvt Ltd","1",16,"0"
2477,"21",0.624,"M","Y","None","Masters","Other","11","100-500","Pvt Ltd",">4",77,"1"
1320,"16",0.91,"M","Y","None","Masters","STEM","13","100-500","Pvt Ltd",">4",34,"0"
18501,"65",0.802,"M","Y","None","Graduate","STEM","15","100-500","Pvt Ltd",">4",6,"0"
14674,"64",0.666,"M","N","None","Graduate","STEM","14","5000-9999","Pvt Ltd","3",71,"0"
14531,"136",0.897,"M","Y","None","Masters","STEM","11","10000+","Pvt Ltd",">4",100,"0"
2168,"89",0.925,"M","N","Full-Time","Graduate","STEM","2","100-500","NGO","1",4,"0"
1386,"16",0.91,"M","Y","None","Graduate","STEM","10","10000+","Pvt Ltd","1",112,"0"
33262,"74",0.579,"M","Y","Full-Time","Graduate","STEM","8","100-500","Pvt Ltd","1",105,"0"
4019,"103",0.92,"M","Y","None","Graduate","STEM","4","100-500","Pvt Ltd","1",58,"0"
3123,"16",0.91,"M","Y","None","Graduate","STEM",">20","100-500","Pvt Ltd",">4",28,"0"
33147,"103",0.92,"M","N","None","Primary School","None","3","100-500","Pvt Ltd","never",198,"0"
4252,"103",0.92,"M","Y","None","Masters","Other",">20","500-999","Pvt Ltd",">4",14,"0"
24504,"73",0.754,"M","Y","None","Graduate","STEM","5","500-999","NGO","1",7,"0"
15767,"136",0.897,"M","Y","Part-Time","Graduate","STEM","4","100-500","Pvt Ltd","3",40,"0"
11497,"16",0.91,"M","Y","None","Graduate","STEM","7","10-49","Pvt Ltd","4",27,"0"
12124,"160",0.92,"M","Y","None","Graduate","STEM","11","<10","Pvt Ltd","2",17,"0"
2272,"100",0.887,"M","Y","None","Graduate","STEM","14","1000-4999","Pvt Ltd","1",19,"0"
21288,"74",0.579,"M","Y","None","Graduate","STEM","3","50-99","Pvt Ltd","1",62,"1"
21553,"83",0.923,"M","Y","None","Graduate","STEM","15","100-500","Pvt Ltd",">4",7,"0"
24515,"136",0.897,"M","Y","None","Masters","STEM","10","100-500","Pvt Ltd","1",106,"0"
17807,"114",0.926,"M","Y","None","Masters","STEM",">20","100-500","Pvt Ltd",">4",55,"0"
23182,"25",0.698,"M","Y","None","Graduate","STEM","6","50-99","Pvt Ltd","1",204,"0"
18798,"21",0.624,"M","Y","None","Graduate","STEM","7","100-500","Pvt Ltd","never",68,"0"
7138,"71",0.884,"M","Y","Full-Time","Graduate","STEM","4","10-49","Pvt Ltd","2",43,"0"
11865,"16",0.91,"F","Y","None","Phd","STEM",">20","500-999","Pvt Ltd","1",18,"0"
30408,"114",0.926,"M","Y","None","Graduate","STEM","5","50-99","Pvt Ltd","1",8,"0"
16833,"16",0.91,"M","Y","None","Masters","Business",">20","10000+","Pvt Ltd",">4",79,"0"
29324,"136",0.897,"M","N","Full-Time","Graduate","STEM","4","100-500","Pvt Ltd","never",14,"1"
13497,"16",0.91,"M","Y","None","Graduate","STEM","14","500-999","Pvt Ltd",">4",82,"0"
3242,"165",0.903,"M","N","Full-Time","High School","None","2","<10","Pvt Ltd","1",10,"0"
25234,"67",0.855,"M","Y","Full-Time","Masters","STEM","14","10000+","Pvt Ltd","4",12,"1"
14536,"103",0.92,"M","N","None","Masters","Business","19","500-999","Pvt Ltd",">4",146,"0"
21645,"50",0.896,"M","Y","None","Masters","STEM","10","10000+","Pvt Ltd","1",55,"0"
4157,"114",0.926,"M","N","Full-Time","High School","None","3","1000-4999","Pvt Ltd","1",166,"0"
4257,"134",0.698,"M","N","None","High School","None","1","50-99","Pvt Ltd","never",68,"0"
24173,"11",0.55,"M","N","None","Graduate","None","<1","50-99","Pvt Ltd","4",158,"0"
11477,"126",0.479,"M","Y","Full-Time","Graduate","STEM","2","100-500","Other","1",43,"0"
8576,"103",0.92,"M","Y","None","Graduate","STEM",">20","10000+","Pvt Ltd",">4",8,"0"
21884,"103",0.92,"M","Y","None","Masters","STEM","16","50-99","Pvt Ltd",">4",42,"0"
13916,"103",0.92,"M","N","None","High School","None","5","50-99","Pvt Ltd","never",81,"0"
24437,"103",0.92,"M","Y","None","Graduate","Arts","2","1000-4999","Pvt Ltd","2",46,"0"
31151,"103",0.92,"F","Y","None","Graduate","STEM","3","50-99","Pvt Ltd","1",14,"0"
14168,"114",0.926,"M","N","Full-Time","Graduate","STEM","3","50-99","Pvt Ltd","1",59,"0"
10202,"103",0.92,"M","N","Full-Time","Masters","STEM","7","500-999","Public Sector","1",48,"0"
23462,"21",0.624,"M","Y","Full-Time","Graduate","STEM","14","50-99","Pvt Ltd",">4",89,"1"
30031,"114",0.926,"M","Y","None","Masters","STEM",">20","5000-9999","Pvt Ltd","2",36,"0"
9668,"103",0.92,"Other","Y","Full-Time","Graduate","STEM","8","500-999","Pvt Ltd","1",143,"0"
30012,"73",0.754,"M","Y","None","Graduate","STEM","17","500-999","Pvt Ltd","1",75,"0"
21342,"21",0.624,"M","Y","None","Graduate","STEM","5","50-99","Pvt Ltd","2",72,"1"
29849,"162",0.767,"M","Y","None","Graduate","STEM","10","100-500","Pvt Ltd",">4",73,"0"
10695,"21",0.624,"M","Y","None","Graduate","STEM","4","50-99","Pvt Ltd","1",316,"0"
9402,"67",0.855,"M","Y","None","Masters","STEM","12","50-99","Pvt Ltd","1",110,"0"
4309,"99",0.915,"F","Y","None","Graduate","STEM","3","500-999","Pvt Ltd","never",62,"1"
29954,"115",0.789,"F","N","Full-Time","Graduate","STEM","4","100-500","Pvt Ltd","never",308,"1"
12935,"21",0.624,"M","Y","None","Masters","STEM","12","100-500","Pvt Ltd","1",98,"1"
24819,"14",0.698,"M","Y","None","Masters","STEM","9","5000-9999","Pvt Ltd","4",31,"0"
12299,"103",0.92,"M","Y","None","Graduate","STEM","13","500-999","Funded Startup","1",8,"0"
18079,"103",0.92,"M","N","None","Primary School","None","<1","50-99","Pvt Ltd","never",73,"0"
25309,"16",0.91,"Other","N","None","Masters","Humanities","15","10000+","Pvt Ltd","3",51,"0"
28965,"21",0.624,"M","Y","None","Graduate","STEM","10","10000+","Pvt Ltd","4",21,"0"
10883,"16",0.91,"F","Y","None","Graduate","Humanities","<1","10-49","Funded Startup","1",15,"0"
21706,"50",0.896,"M","Y","None","Graduate","STEM","11","100-500","Pvt Ltd","1",67,"0"
30393,"71",0.884,"M","Y","None","Primary School","None",">20","10-49","Pvt Ltd","1",9,"0"
24134,"21",0.624,"M","Y","Full-Time","Masters","STEM","9","100-500","Pvt Ltd","4",98,"0"
