"","enrollee_id","city","city_development_index","gender_M","gender_F","relevent_experience_Y","enrolled_university_None","enrolled_university_FullTime","education_level","major_discipline_Arts","major_discipline_Humanities","major_discipline_Business","major_discipline_STEM","major_discipline_Other","experience","company_size","company_type_FundedStartup","company_type_EarlyStageStartup","company_type_PvtLtd","company_type_PublicSector","company_type_NGO","last_new_job","training_hours","target"
"15154",20198,0.152173913043478,0.843,1,0,0,0,1,2,0,0,0,1,0,1,3,0,0,0,0,0,0,37,1
"15155",23257,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,15,4,0,0,1,0,0,5,33,0
"15156",5530,0.107913669064748,0.896,1,0,1,0,0,2,0,0,0,1,0,19,2,0,0,1,0,0,1,80,0
"15157",1013,0.148148148148148,0.763,1,0,1,0,1,1,0,0,0,0,0,5,2,0,0,1,0,0,0,206,0
"15158",31240,0.100226073850791,0.926,1,0,1,0,0,2,0,0,0,1,0,3,3,0,0,1,0,0,1,31,0
"15159",23847,0.214401481824496,0.92,1,0,0,1,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,15,0
"15160",16993,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,13,7,0,0,1,0,0,2,42,0
"15161",5252,0.148148148148148,0.763,0,1,0,0,1,1,0,0,0,0,0,2,2,0,0,1,0,0,0,51,1
"15162",12971,0.264285714285714,0.754,0,1,0,1,0,3,0,0,0,1,0,16,3,0,0,0,0,0,5,56,0
"15163",11549,0.0918367346938776,0.913,1,0,1,1,0,3,0,0,0,1,0,16,3,0,0,1,0,0,2,17,0
"15164",4383,0.214401481824496,0.92,1,0,0,1,0,2,0,0,0,1,0,21,7,0,0,1,0,0,5,46,0
"15165",10654,0.117259552042161,0.91,1,0,1,1,0,3,0,0,0,1,0,17,2,1,0,0,0,0,1,61,0
"15166",10540,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,18,6,0,0,1,0,0,1,11,0
"15167",31364,0.214401481824496,0.92,1,0,1,1,0,2,0,0,1,0,0,21,6,0,0,1,0,0,1,106,0
"15168",1215,0.214401481824496,0.92,0,1,1,1,0,3,0,0,0,1,0,15,1,0,0,1,0,0,2,236,0
"15169",29289,0.128712871287129,0.866,1,0,1,1,0,2,0,0,0,1,0,16,0,0,1,0,0,0,1,58,0
"15170",11205,0.117259552042161,0.91,1,0,0,0,1,1,0,0,0,0,0,10,2,0,0,1,0,0,0,42,0
"15171",27361,0.388888888888889,0.789,1,0,1,1,0,2,0,0,0,1,0,7,2,0,0,0,0,0,1,26,0
"15172",10729,0.100226073850791,0.926,1,0,1,0,1,2,0,0,0,1,0,21,1,0,1,0,0,0,2,37,0
"15173",22766,0.107142857142857,0.895,1,0,1,1,0,3,0,0,0,1,0,21,1,0,0,1,0,0,5,20,0
"15174",10936,0.100226073850791,0.926,1,0,1,1,0,1,0,0,0,0,0,10,0,0,0,1,0,0,1,85,0
"15175",27491,0.214401481824496,0.92,1,0,1,0,0,3,1,0,0,0,0,3,2,0,0,1,0,0,1,40,1
"15176",28093,0.214401481824496,0.92,0,1,0,0,1,3,0,0,0,1,0,12,7,0,0,0,1,0,2,155,0
"15177",17902,0.117259552042161,0.91,0,1,1,1,0,2,0,1,0,0,0,2,2,1,0,0,0,0,1,147,0
"15178",14769,0.173333333333333,0.804,1,0,0,1,0,4,0,0,0,1,0,20,1,0,0,1,0,0,2,188,0
"15179",22232,0.214401481824496,0.92,1,0,1,1,0,4,0,0,0,1,0,18,1,0,1,0,0,0,1,174,1
"15180",24468,0.384615384615385,0.698,1,0,0,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,1,31,1
"15181",22025,0.137931034482759,0.802,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,2,40,1
"15182",26794,0.586776859504132,0.55,1,0,1,0,1,3,0,0,0,1,0,3,2,0,0,1,0,0,1,67,0
"15183",2545,0.59053343350864,0.624,0,1,1,0,1,3,0,0,0,1,0,8,4,0,0,1,0,0,2,69,1
"15184",18489,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,0,4,0,0,1,0,0,1,24,0
"15185",22235,0.12751677852349,0.878,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,1,0,0,5,36,0
"15186",1201,0.214401481824496,0.92,1,0,1,0,1,3,0,0,0,1,0,8,3,0,0,0,1,0,0,125,1
"15187",17714,0.078125,0.939,1,0,0,1,0,3,0,0,0,1,0,4,3,0,0,0,0,0,1,18,0
"15188",6564,0.25,0.743,1,0,1,0,0,2,0,0,0,0,1,4,0,0,0,1,0,0,1,334,1
"15189",28772,0.105902777777778,0.897,1,0,1,0,1,3,0,0,0,1,0,9,3,0,0,0,0,1,1,17,0
"15190",28565,0.117259552042161,0.91,1,0,1,0,1,2,0,0,0,1,0,2,1,0,0,1,0,0,1,36,0
"15191",29367,0.25,0.698,0,1,1,1,0,2,0,0,1,0,0,4,1,1,0,0,0,0,4,4,0
"15192",24637,0.214401481824496,0.92,1,0,0,1,0,2,0,0,0,1,0,21,7,0,0,1,0,0,4,102,0
"15193",5204,0.285714285714286,0.84,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,0,0,0,5,47,0
"15194",27261,0.25,0.698,1,0,0,0,1,1,0,0,0,0,0,2,3,0,0,1,0,0,0,13,0
"15195",24622,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,5,77,0
"15196",401,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,14,2,0,0,1,0,0,5,14,0
"15197",22318,0.140350877192982,0.666,1,0,1,0,1,3,0,0,0,1,0,10,2,0,0,1,0,0,1,38,0
"15198",33094,0.214401481824496,0.92,1,0,0,1,0,1,0,0,0,0,0,3,3,0,0,1,0,0,1,70,0
"15199",28888,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,10,2,0,0,1,0,0,1,40,1
"15200",8955,0.214401481824496,0.92,1,0,1,0,1,2,0,0,0,1,0,4,3,0,0,1,0,0,2,80,0
"15201",6651,0.269230769230769,0.738,1,0,0,0,1,2,0,0,0,1,0,10,3,0,0,0,0,0,0,48,0
"15202",1017,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,5,1,0,0,1,0,0,4,156,1
"15203",22745,0.59053343350864,0.624,1,0,1,0,1,3,0,0,0,1,0,7,3,0,0,1,0,0,4,75,0
"15204",10798,0.264285714285714,0.754,1,0,1,1,0,3,0,0,0,1,0,19,2,0,0,1,0,0,4,5,0
"15205",31282,0.59053343350864,0.624,0,1,0,0,1,2,0,0,0,1,0,3,3,0,0,0,0,0,1,78,0
"15206",23100,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,7,0,0,1,0,0,3,2,0
"15207",12703,0.100226073850791,0.926,0,1,1,1,0,3,0,0,0,1,0,3,2,0,0,1,0,0,1,7,1
"15208",5178,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,21,7,0,0,1,0,0,5,24,0
"15209",17272,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,1,2,0,0,1,0,0,0,83,0
"15210",16706,0.214401481824496,0.92,1,0,0,1,0,4,0,0,0,1,0,15,7,0,0,1,0,0,2,148,0
"15211",15836,0.100226073850791,0.926,1,0,1,1,0,2,0,0,0,1,0,9,5,0,0,1,0,0,5,78,0
"15212",5105,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,7,0,0,1,0,0,5,78,0
"15213",9166,0.14828897338403,0.884,1,0,1,1,0,2,0,0,0,0,0,1,2,0,0,1,0,0,1,62,1
"15214",28801,0.214401481824496,0.92,0,1,0,0,1,2,0,0,0,1,0,6,3,0,0,0,0,0,1,46,1
"15215",14277,0.275590551181102,0.762,1,0,1,1,0,2,0,0,0,1,0,10,5,0,0,1,0,0,4,83,0
"15216",22600,0.117259552042161,0.91,1,0,1,1,0,3,0,0,0,1,0,17,5,0,0,0,1,0,5,18,0
"15217",8856,0.12751677852349,0.878,1,0,0,0,1,2,0,0,0,1,0,4,3,0,0,0,1,0,1,124,1
"15218",15803,0.234803337306317,0.92,1,0,1,1,0,3,0,0,0,1,0,21,6,0,0,1,0,0,1,64,0
"15219",1533,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,15,3,0,0,1,0,0,2,106,0
"15220",16907,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,3,1,0,0,1,0,0,1,22,0
"15221",28115,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,5,29,0
"15222",23202,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,7,5,0,0,1,0,0,4,4,1
"15223",11578,0.59053343350864,0.624,1,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,128,1
"15224",26624,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,16,1,0,0,1,0,0,3,202,0
"15225",19008,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,10,2,0,0,1,0,0,3,5,0
"15226",15822,0.117259552042161,0.91,1,0,0,1,0,2,0,0,0,1,0,19,5,0,0,1,0,0,1,56,0
"15227",3328,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,9,3,0,0,1,0,0,5,27,0
"15228",12439,0.102310231023102,0.939,0,1,1,1,0,2,0,0,0,1,0,16,4,0,0,1,0,0,2,100,0
"15229",12691,0.0918367346938776,0.913,1,0,1,1,0,2,0,0,0,1,0,21,7,0,0,0,0,0,4,78,0
"15230",16623,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,15,0,0,1,0,0,0,1,116,0
"15231",28738,0.100226073850791,0.926,1,0,1,1,0,2,0,0,0,1,0,4,0,0,0,1,0,0,4,16,1
"15232",25754,0.264285714285714,0.754,0,1,1,0,0,2,0,0,0,1,0,6,2,0,0,1,0,0,2,105,0
"15233",13429,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,0,0,21,1,0,0,1,0,0,5,22,0
"15234",17016,0.0840336134453782,0.836,1,0,1,1,0,1,0,0,0,0,0,21,3,0,0,1,0,0,5,214,0
"15235",5560,0.22680412371134,0.689,1,0,1,0,1,2,0,0,0,1,0,9,3,0,0,1,0,0,4,32,0
"15236",201,0.204545454545455,0.827,1,0,1,1,0,1,0,0,0,0,0,8,3,0,0,1,0,0,5,14,0
"15237",32423,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,6,1,0,0,0,0,0,2,23,0
"15238",27612,0.59053343350864,0.624,1,0,0,0,1,1,0,0,0,0,0,2,2,0,0,1,0,0,0,43,0
"15239",30592,0.115384615384615,0.794,1,0,1,1,0,3,0,0,0,1,0,19,2,0,0,1,0,0,1,79,0
"15240",31461,0.587301587301587,0.555,1,0,0,0,0,2,0,0,0,1,0,11,2,0,0,0,0,0,5,140,1
"15241",10106,0.214401481824496,0.92,1,0,1,1,0,2,0,1,0,0,0,16,3,0,0,1,0,0,5,228,1
"15242",2730,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,11,3,0,0,1,0,0,1,43,0
"15243",25693,0.117259552042161,0.91,1,0,1,1,0,3,0,0,0,1,0,6,7,0,0,1,0,0,1,9,0
"15244",26019,0.234803337306317,0.92,0,1,1,1,0,2,0,0,0,1,0,17,3,0,0,1,0,0,4,32,0
"15245",22815,0.100226073850791,0.926,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,1,0,3,96,0
"15246",17636,0.100226073850791,0.926,1,0,0,1,0,3,0,0,0,1,0,21,7,0,0,1,0,0,5,308,0
"15247",21791,0.160839160839161,0.923,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,0,0,0,1,125,1
"15248",13800,0.117259552042161,0.91,1,0,0,1,0,2,0,0,0,1,0,2,1,0,0,1,0,0,1,140,0
"15249",11357,0.117259552042161,0.91,0,1,1,1,0,2,0,0,0,1,0,6,7,0,0,1,0,0,1,40,1
"15250",17884,0.12751677852349,0.878,1,0,1,0,1,1,0,0,0,0,0,8,2,0,0,1,0,0,1,142,0
"15251",28051,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,3,3,0,0,1,0,0,3,77,0
"15252",6016,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,0,0,0,3,7,1
"15253",17011,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,17,1,0,1,0,0,0,5,85,0
"15254",27409,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,21,0,0,0,1,0,0,5,40,0
"15255",8079,0.214401481824496,0.92,1,0,0,1,0,3,0,0,0,1,0,21,5,0,0,0,1,0,5,132,0
"15256",8379,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,7,0,0,0,1,0,0,5,19,0
"15257",174,0.333333333333333,0.722,1,0,0,0,1,1,0,0,0,0,0,2,4,0,0,1,0,0,0,28,0
"15258",14557,0.137931034482759,0.802,1,0,1,1,0,2,0,0,0,1,0,11,3,0,0,1,0,0,0,86,0
"15259",20587,0.363636363636364,0.691,0,1,1,1,0,2,0,0,0,1,0,9,3,0,0,1,0,0,1,56,0
"15260",26092,0.14828897338403,0.884,1,0,1,0,0,2,0,0,0,1,0,9,1,0,0,1,0,0,3,65,0
"15261",16444,0.59053343350864,0.624,1,0,1,1,0,1,0,0,0,0,0,3,2,0,0,1,0,0,1,27,1
"15262",2074,0.100226073850791,0.926,1,0,1,1,0,1,0,0,0,0,0,18,4,0,0,1,0,0,5,116,1
"15263",31564,0.214401481824496,0.92,1,0,1,0,1,2,0,0,0,1,0,10,4,1,0,0,0,0,2,21,0
"15264",6362,0.275590551181102,0.762,1,0,0,1,0,3,0,1,0,0,0,3,4,0,0,0,1,0,2,5,0
"15265",8846,0.117259552042161,0.91,0,1,0,1,0,2,1,0,0,0,0,3,2,0,0,1,0,0,2,3,0
"15266",10719,0.173333333333333,0.804,0,1,1,1,0,3,0,0,0,1,0,15,5,0,0,1,0,0,1,11,0
"15267",17251,0.102310231023102,0.939,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,1,32,0
"15268",5824,0.127659574468085,0.827,1,0,1,1,0,2,0,0,0,1,0,5,1,0,0,1,0,0,1,94,0
"15269",1484,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,16,6,0,0,1,0,0,5,7,0
"15270",11233,0.38135593220339,0.682,1,0,0,0,1,1,0,0,0,0,0,8,2,0,0,1,0,0,1,50,0
"15271",22236,0.235294117647059,0.887,1,0,1,0,0,2,0,0,0,1,0,21,3,0,0,1,0,0,1,94,1
"15272",17491,0.173228346456693,0.743,1,0,1,1,0,1,0,0,0,0,0,6,4,0,0,1,0,0,1,24,0
"15273",29318,0.538461538461538,0.493,0,0,1,0,1,4,0,0,0,0,1,21,2,0,0,1,0,0,1,18,0
"15274",7769,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,4,2,0,0,0,0,0,1,23,1
"15275",18024,0.25,0.649,1,0,0,1,0,2,0,0,0,1,0,12,3,0,0,1,0,0,2,10,1
"15276",2028,0.128712871287129,0.866,0,0,1,1,0,2,0,0,0,1,0,15,3,0,0,1,0,0,1,24,0
"15277",2167,0.22680412371134,0.689,1,0,1,1,0,2,0,0,0,1,0,6,4,1,0,0,0,0,0,4,0
"15278",22399,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,3,3,0,0,1,0,0,1,67,1
"15279",26314,0.307291666666667,0.698,1,0,0,0,1,2,0,0,0,1,0,3,2,0,0,0,0,0,1,4,1
"15280",4523,0.100226073850791,0.926,1,0,0,1,0,3,0,0,0,1,0,14,4,0,0,1,0,0,0,101,0
"15281",1983,0.666666666666667,0.563,1,0,0,0,0,2,0,0,0,1,0,2,2,0,0,1,0,0,1,140,1
"15282",7491,0.141592920353982,0.89,1,0,0,0,1,1,0,0,0,0,0,6,2,0,0,1,0,0,0,32,0
"15283",944,0.59053343350864,0.624,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10,1
"15284",29576,0.234803337306317,0.92,1,0,0,0,0,2,0,0,0,1,0,14,7,0,0,0,1,0,5,50,0
"15285",29168,0.214401481824496,0.92,1,0,1,1,0,3,1,0,0,0,0,21,3,1,0,0,0,0,1,6,0
"15286",7104,0.284552845528455,0.767,1,0,1,0,1,3,0,0,0,1,0,21,4,0,0,0,1,0,5,30,0
"15287",26524,0.102310231023102,0.939,1,0,0,0,0,2,0,0,0,1,0,21,2,0,0,1,0,0,1,122,0
"15288",4947,0.214401481824496,0.92,1,0,0,1,0,3,0,0,0,1,0,14,3,0,0,0,0,0,1,5,1
"15289",18773,0.2,0.742,1,0,0,0,1,2,0,0,0,1,0,2,2,0,0,0,0,0,0,220,1
"15290",29948,0.214401481824496,0.92,1,0,1,0,0,2,0,0,0,1,0,6,2,0,0,1,0,0,0,58,1
"15291",22190,0.117259552042161,0.91,1,0,1,1,0,3,0,0,0,1,0,9,1,0,0,1,0,0,2,28,0
"15292",16747,0.105902777777778,0.897,1,0,0,0,1,3,0,0,0,1,0,7,3,0,0,1,0,0,1,30,0
"15293",26088,0.56043956043956,0.527,1,0,0,0,1,1,0,0,0,0,0,4,2,0,0,1,0,0,0,178,1
"15294",17753,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,17,2,0,0,1,0,0,1,92,0
"15295",14326,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,13,7,0,0,1,0,0,2,22,0
"15296",22822,0.117259552042161,0.91,1,0,1,1,0,1,0,0,0,0,0,21,7,0,0,1,0,0,1,44,0
"15297",23129,0.214401481824496,0.92,1,0,0,1,0,2,0,0,0,1,0,8,7,0,0,1,0,0,2,104,0
"15298",19978,0.0945945945945946,0.924,0,0,0,0,1,1,0,0,0,0,0,3,3,0,0,1,0,0,1,22,1
"15299",5708,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,8,6,0,0,1,0,0,1,45,0
"15300",22554,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,21,3,0,0,1,0,0,2,43,1
"15301",31949,0.173228346456693,0.743,1,0,1,1,0,3,0,0,0,1,0,12,3,0,0,1,0,0,2,182,0
"15302",29680,0.214401481824496,0.92,1,0,0,0,1,1,0,0,0,0,0,2,4,0,0,1,0,0,1,28,1
"15303",30986,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,15,2,0,1,0,0,0,3,57,0
"15304",24928,0.59053343350864,0.624,1,0,1,0,1,3,0,0,0,1,0,10,0,0,0,1,0,0,1,110,1
"15305",22003,0.214401481824496,0.92,1,0,0,1,0,2,0,0,0,1,0,7,2,0,0,1,0,0,1,3,0
"15306",32778,0.160839160839161,0.923,1,0,1,1,0,2,0,0,0,1,0,4,2,1,0,0,0,0,1,17,1
"15307",14497,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,3,1,0,1,0,0,0,1,15,1
"15308",11251,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,1,0,0,5,151,0
"15309",19968,0.59053343350864,0.624,1,0,0,1,0,1,0,0,0,0,0,5,2,0,0,1,0,0,0,51,1
"15310",26919,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,5,4,0,0,1,0,0,1,46,1
"15311",13562,0.59053343350864,0.624,0,1,1,1,0,3,0,0,0,0,1,8,0,0,0,0,0,1,1,17,0
"15312",16217,0.214401481824496,0.92,1,0,1,1,0,3,0,1,0,0,0,21,3,0,0,1,0,0,1,17,0
"15313",21794,0.195652173913043,0.848,1,0,1,1,0,2,0,0,0,1,0,10,0,0,0,1,0,0,1,39,0
"15314",19083,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,9,4,0,0,0,0,1,3,182,0
"15315",22185,0.59053343350864,0.624,1,0,0,0,1,1,0,0,0,0,0,3,2,0,0,1,0,0,1,56,0
"15316",19913,0.214401481824496,0.92,1,0,0,0,0,2,0,0,0,1,0,2,2,0,0,1,0,0,2,40,0
"15317",9504,0.0822784810126582,0.893,1,0,1,1,0,1,0,0,0,0,0,9,3,0,0,1,0,0,4,31,0
"15318",9406,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,7,2,0,0,0,0,0,1,63,0
"15319",639,0.214401481824496,0.92,1,0,1,1,0,2,0,1,0,0,0,21,2,0,0,1,0,0,2,154,0
"15320",16697,0.117259552042161,0.91,1,0,1,1,0,3,0,0,0,1,0,18,1,0,0,1,0,0,1,41,0
"15321",23287,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,18,1,0,0,1,0,0,5,152,1
"15322",16134,0.173333333333333,0.804,1,0,1,1,0,3,0,0,0,1,0,11,2,0,0,1,0,0,2,21,0
"15323",4881,0.173333333333333,0.804,1,0,1,1,0,2,0,0,0,1,0,8,5,0,0,1,0,0,1,86,0
"15324",2817,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,0,1,5,3,0,0,1,0,0,1,21,0
"15325",32739,0.59053343350864,0.624,0,0,1,1,0,3,0,0,0,1,0,8,3,0,0,1,0,0,2,36,0
"15326",208,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,21,7,0,0,1,0,0,5,58,1
"15327",25962,0.215189873417722,0.903,1,0,1,1,0,3,0,1,0,0,0,19,0,1,0,0,0,0,2,23,1
"15328",22253,0.214401481824496,0.92,0,1,1,1,0,2,0,0,0,1,0,17,2,0,0,1,0,0,2,89,0
"15329",24109,0.0945945945945946,0.924,1,0,1,1,0,3,0,0,0,1,0,15,5,0,0,1,0,0,4,116,1
"15330",12802,0.173228346456693,0.743,1,0,1,1,0,3,0,0,0,1,0,21,7,0,0,1,0,0,1,6,0
"15331",27794,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,4,5,0,0,1,0,0,4,20,0
"15332",11243,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,0,0,0,2,20,0
"15333",1779,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,10,3,0,0,0,0,0,2,119,1
"15334",31212,0.102310231023102,0.939,1,0,0,0,1,3,0,0,0,1,0,10,3,0,0,0,0,0,0,13,0
"15335",23550,0.0918367346938776,0.913,1,0,1,1,0,3,0,0,0,1,0,21,3,0,0,1,0,0,3,10,0
"15336",11518,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,3,2,0,1,0,0,0,1,27,0
"15337",32655,0.59053343350864,0.624,1,0,0,0,1,1,0,0,0,0,0,1,2,0,0,1,0,0,0,26,1
"15338",7572,0.214401481824496,0.92,1,0,0,1,0,3,0,0,0,1,0,9,3,0,0,0,0,0,2,91,1
"15339",25607,0.214401481824496,0.92,0,0,1,1,0,2,0,0,0,1,0,21,2,0,0,1,0,0,5,78,0
"15340",32257,0.384615384615385,0.698,1,0,1,0,0,2,0,0,0,1,0,9,2,0,0,1,0,0,1,166,0
"15341",29997,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,6,2,0,0,1,0,0,1,36,1
"15342",19325,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,21,3,0,0,1,0,0,1,28,0
"15343",10421,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,21,7,0,0,1,0,0,5,19,0
"15344",22346,0.38135593220339,0.682,1,0,1,1,0,2,0,0,0,1,0,9,3,0,0,1,0,0,1,66,0
"15345",1004,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,21,7,0,0,1,0,0,4,10,0
"15346",5996,0.117259552042161,0.91,1,0,0,1,0,4,0,0,0,1,0,21,5,0,0,0,1,0,5,13,0
"15347",27879,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,16,3,0,0,1,0,0,5,90,0
"15348",30567,0.235294117647059,0.887,1,0,1,1,0,3,0,0,0,0,0,21,3,0,0,1,0,0,5,8,0
"15349",26259,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,4,0,0,0,0,1,2,4,0
"15350",8493,0.100226073850791,0.926,1,0,1,1,0,2,0,0,0,1,0,5,7,0,0,1,0,0,0,106,0
"15351",18363,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,3,2,0,1,0,0,0,1,10,0
"15352",2058,0.173333333333333,0.804,1,0,1,1,0,3,0,0,0,1,0,16,2,0,0,0,0,0,2,12,1
"15353",21248,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,18,7,0,0,1,0,0,5,15,1
"15354",22906,0.10126582278481,0.949,1,0,1,1,0,1,0,0,0,0,0,21,4,0,0,1,0,0,5,33,0
"15355",23704,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,21,2,0,0,1,0,0,5,4,0
"15356",9417,0.333333333333333,0.725,1,0,1,1,0,2,0,0,0,1,0,9,2,0,0,0,0,0,2,88,1
"15357",4451,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,10,7,0,0,0,1,0,1,92,0
"15358",2048,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,2,2,0,0,1,0,0,1,143,0
"15359",19109,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,16,7,0,0,1,0,0,1,48,0
"15360",28032,0.149253731343284,0.776,1,0,1,1,0,2,0,0,0,1,0,4,2,0,0,0,0,0,2,89,1
"15361",15976,0.214401481824496,0.92,1,0,0,0,1,2,0,0,0,1,0,5,1,0,0,1,0,0,1,36,1
"15362",31888,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,15,2,0,0,1,0,0,1,46,0
"15363",10051,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,10,3,0,0,0,1,0,5,2,0
"15364",25673,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,9,2,0,0,1,0,0,2,62,0
"15365",311,0.573333333333333,0.558,1,0,0,1,0,2,0,0,0,1,0,4,2,0,0,1,0,0,1,53,1
"15366",26882,0.137931034482759,0.802,1,0,0,1,0,2,0,0,0,1,0,4,2,0,0,0,0,0,0,52,1
"15367",528,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,7,2,0,0,0,1,0,3,52,0
"15368",5443,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,9,3,1,0,0,0,0,1,96,0
"15369",5251,0.59053343350864,0.624,1,0,0,0,0,2,0,0,0,1,0,7,2,0,0,1,0,0,0,24,1
"15370",7133,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,1,0,0,5,55,0
"15371",18659,0.586776859504132,0.55,1,0,1,1,0,2,0,0,0,1,0,8,0,0,1,0,0,0,0,129,0
"15372",10600,0.102310231023102,0.939,1,0,0,0,0,2,0,0,0,1,0,14,2,0,0,0,0,0,5,334,1
"15373",18871,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,11,2,0,0,1,0,0,3,41,0
"15374",25216,0.59053343350864,0.624,1,0,0,1,0,3,0,0,0,1,0,7,7,0,0,1,0,0,1,25,1
"15375",32983,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,17,7,0,0,1,0,0,1,10,0
"15376",24225,0.59053343350864,0.624,1,0,1,0,1,3,0,0,0,0,0,2,2,0,0,1,0,0,1,45,1
"15377",3832,0.173228346456693,0.743,1,0,1,1,0,2,0,0,0,1,0,5,2,0,0,0,0,0,1,158,0
"15378",1515,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,6,2,1,0,0,0,0,1,87,0
"15379",26186,0.234803337306317,0.92,0,1,1,1,0,2,0,0,0,1,0,6,3,0,0,1,0,0,4,57,0
