"","enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
"17911",17360,"61",0.913,"M","Y","None","Masters","STEM",">20",NA,NA,"never",16,"0"
"17912",31135,"21",0.624,"F","Y","None","Graduate","STEM","5","10000+","Pvt Ltd","never",26,"1"
"17913",15957,"103",0.92,"M","Y","None","Graduate","STEM","6","<10","Public Sector","2",55,"0"
"17914",15059,"160",0.92,NA,"Y","Full-Time","Graduate","STEM","12","500-999","Pvt Ltd","1",10,"0"
"17915",4358,"103",0.92,"M","Y","None","Graduate","STEM",">20",NA,NA,">4",62,"0"
"17916",15029,"103",0.92,"M","Y","Part-Time","Graduate","STEM","4","1000-4999","Pvt Ltd","1",66,"0"
"17917",3676,"103",0.92,"M","N","None","Graduate","STEM","15","5000-9999","NGO",">4",4,"1"
"17918",7367,"142",0.727,NA,"Y","None","Graduate","STEM","6","50-99","Pvt Ltd","1",34,"0"
"17919",17831,"21",0.624,NA,"N","Full-Time","High School","None","3",NA,NA,"never",17,"1"
"17920",27345,"114",0.926,"M","N","Full-Time","High School","None","3",NA,NA,"1",116,"0"
"17921",29924,"162",0.767,"M","Y","None","Masters","STEM","13","100-500","Public Sector","2",12,"0"
"17922",8700,"145",0.555,"M","Y","None","Graduate","STEM",">20",NA,NA,">4",7,"1"
"17923",21201,"99",0.915,"M","Y","None","Graduate","STEM",">20",NA,NA,"1",75,"0"
"17924",2847,"61",0.913,"M","Y","None","Graduate","STEM",">20","50-99","Pvt Ltd",">4",41,"0"
"17925",19584,"114",0.926,NA,"Y","None","Masters","STEM",">20",NA,NA,"1",68,"0"
"17926",17881,"16",0.91,"M","Y","None","Graduate","STEM",">20","10000+","Pvt Ltd","1",18,"0"
"17927",18933,"114",0.926,"M","Y","None","Masters","STEM",">20",NA,NA,">4",131,"0"
"17928",20099,"173",0.878,"M","Y","None","High School","None","16","100-500","Funded Startup","1",22,"0"
"17929",13012,"103",0.92,NA,"Y","None","Masters","STEM","3","10000+","Pvt Ltd","1",50,"0"
"17930",10468,"11",0.55,"F","Y","None","Graduate","STEM","5","50-99","Pvt Ltd","2",47,"1"
"17931",28856,"103",0.92,"M","N","Full-Time","High School","None","8",NA,NA,"1",3,"1"
"17932",23404,"21",0.624,"M","Y","None","Graduate","STEM","11",NA,NA,"1",12,"0"
"17933",3865,"103",0.92,"M","Y","None","Graduate","STEM","10",NA,"Public Sector","3",21,"0"
"17934",780,"21",0.624,NA,"N","Full-Time","Graduate","STEM","2","<10","Early Stage Startup","never",88,"0"
"17935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17936",7727,"75",0.939,"M","Y","None","Masters","STEM","9","100-500","Pvt Ltd","1",94,"0"
"17937",24510,"116",0.743,NA,"Y","Full-Time","Masters","STEM","15",NA,NA,"1",72,"1"
"17938",1800,"11",0.55,"M","Y","None","Graduate","STEM","3","50-99","Pvt Ltd","1",156,"1"
"17939",28621,"21",0.624,"M","Y","None","Graduate","Other","11","10000+","Pvt Ltd","1",21,"1"
"17940",22877,"103",0.92,"M","Y","None","Masters","STEM",">20","10000+","Pvt Ltd",">4",107,"0"
"17941",17822,"19",0.682,"M","N","Full-Time","Graduate","STEM","2",NA,NA,"1",68,"1"
"17942",24095,"114",0.926,"M","Y","None","Graduate","STEM",">20","500-999","Public Sector","4",204,"0"
"17943",32706,"160",0.92,NA,"Y","None","Graduate","STEM","11","1000-4999","Pvt Ltd",">4",23,"0"
"17944",5349,"21",0.624,"M","N","None","Graduate","STEM","6","10000+","Pvt Ltd","4",11,"1"
"17945",11794,"57",0.866,"M","Y","None","Masters","STEM","17",NA,NA,"2",25,"0"
"17946",27756,"103",0.92,"M","Y","None","Masters","STEM","16","10000+","Public Sector","2",21,"0"
"17947",25289,"16",0.91,"M","Y","None","Graduate","STEM","14","500-999","Pvt Ltd","1",80,"0"
"17948",24610,"21",0.624,"M","Y","None","Masters","Other","5","50-99","Pvt Ltd","1",72,"0"
"17949",21463,"123",0.738,"M","Y","Full-Time","Graduate","STEM","15",NA,NA,"never",57,"1"
"17950",24135,"21",0.624,"M","Y","Full-Time","Masters","STEM","2","10-49","Pvt Ltd","1",246,"1"
"17951",28434,"160",0.92,NA,"Y","Part-Time","Graduate","STEM","6","50-99","Funded Startup","1",23,"0"
"17952",11371,"149",0.689,NA,"Y","Full-Time","Graduate","STEM","6","50-99","Pvt Ltd","4",54,"0"
"17953",1204,"103",0.92,"M","Y","None","Graduate","STEM",">20",NA,"Public Sector","1",140,"1"
"17954",3140,"27",0.848,NA,"Y","None","Graduate","STEM","5","500-999",NA,NA,56,"0"
"17955",8435,"103",0.92,"M","Y","Part-Time","Graduate","STEM",">20",NA,NA,">4",7,"1"
"17956",9736,"103",0.92,"M","N","None","Graduate","STEM","7",NA,NA,">4",109,"1"
"17957",30228,"61",0.913,"M","Y","None","Graduate","STEM","13","10-49",NA,"2",30,"0"
"17958",4017,"103",0.92,"M","Y","None","Graduate","Arts",">20","10-49","Early Stage Startup","2",43,"0"
"17959",15154,"78",0.579,"M","Y","None","Graduate","STEM","11","50-99","Pvt Ltd","1",10,"1"
"17960",10764,"97",0.925,"M","Y","None","Graduate","STEM","12","500-999","Pvt Ltd","2",188,"0"
"17961",3630,"102",0.804,"M","Y","None","Masters","Other","11","<10","Pvt Ltd","1",22,"0"
"17962",713,"103",0.92,"M","Y","None","Graduate","STEM","8","10000+","Other","2",122,"0"
"17963",7551,"160",0.92,"M","Y","None","Graduate","Other","3","<10","Funded Startup","1",60,"0"
"17964",3334,"114",0.926,"M","Y","None","Masters","STEM","20",NA,NA,">4",104,"0"
"17965",23141,"103",0.92,"M","N","Full-Time","Graduate","STEM","9","10000+","Pvt Ltd","1",16,"0"
"17966",6380,"75",0.939,"M","Y","None","Graduate","STEM","11","10000+","Pvt Ltd","2",22,"0"
"17967",27653,"89",0.925,"M","N","Full-Time","Graduate","Humanities","2",NA,NA,"1",68,"0"
"17968",8323,"67",0.855,NA,"Y","None","Masters","STEM","20","100-500","Pvt Ltd","2",56,"0"
"17969",27027,"123",0.738,"M","Y","None","Masters","STEM","15","10000+","Pvt Ltd","1",17,"1"
"17970",31044,"114",0.926,"M","Y","None","Graduate","STEM","10","1000-4999","Pvt Ltd","1",192,"0"
"17971",8177,"173",0.878,NA,"Y","None","High School","None","6",NA,NA,"1",85,"0"
"17972",10789,"21",0.624,"M","Y","None","Masters","STEM","5","500-999","Pvt Ltd","1",102,"0"
"17973",979,"12",0.64,"M","N","None","Graduate","STEM","12","100-500","Pvt Ltd","1",28,"0"
"17974",26175,"114",0.926,"M","N","Full-Time","Graduate","STEM",">20",NA,NA,">4",36,"0"
"17975",9758,"67",0.855,"M","Y","None","Masters","STEM","12","500-999","Pvt Ltd","1",19,"0"
"17976",15504,"136",0.897,NA,"Y","None","Masters","STEM","6","10-49","Pvt Ltd","1",70,"0"
"17977",14124,"21",0.624,NA,"N","Full-Time","High School","None","3",NA,NA,NA,52,"0"
"17978",26184,"41",0.827,"M","Y","Full-Time","Graduate","STEM","6","1000-4999","Pvt Ltd","1",45,"0"
"17979",8108,"73",0.754,NA,"Y","Part-Time","High School","None","6","50-99","Pvt Ltd","1",77,"0"
"17980",21063,"16",0.91,"M","N","None","Graduate","STEM","11","100-500","NGO",">4",122,"0"
"17981",18084,"103",0.92,"M","Y","Full-Time","Masters","STEM","14","10000+","Pvt Ltd","3",102,"1"
"17982",24726,"103",0.92,"M","Y","None","Graduate","STEM","8","500-999","Public Sector","2",54,"1"
"17983",6844,"21",0.624,"M","N","None","Primary School","None","2",NA,NA,"never",4,"0"
"17984",25369,"162",0.767,NA,"Y","None","High School","None",">20","50-99","Pvt Ltd",NA,102,"0"
"17985",16390,"43",0.516,"M","Y","None","Graduate","STEM","4",NA,NA,"never",43,"0"
"17986",8719,"65",0.802,NA,"N","None","High School","None","3","<10",NA,"never",108,"0"
"17987",24865,"160",0.92,NA,"N","Full-Time","Graduate","STEM","3",NA,NA,"1",14,"0"
"17988",25856,"99",0.915,"M","Y","None","Graduate","STEM","6","<10","Pvt Ltd","2",188,"1"
"17989",2651,"64",0.666,"M","Y","None","Graduate","STEM","14","100-500","Pvt Ltd","2",190,"0"
"17990",982,"40",0.776,NA,"N","Part-Time","Graduate","STEM","3",NA,NA,NA,34,"1"
"17991",8877,"30",0.698,"M","Y","None","Graduate","Arts","6","50-99","Pvt Ltd",">4",146,"0"
"17992",800,"162",0.767,"M","Y","None","Graduate","STEM","10","10-49","Pvt Ltd","3",21,"0"
"17993",29191,"46",0.762,"M","N","None","Graduate","Humanities","12","10000+","Public Sector",">4",51,"0"
"17994",8673,"102",0.804,"M","Y","None","Masters","STEM",">20","10000+","Pvt Ltd","3",74,"0"
"17995",23598,"114",0.926,"M","N","None","Graduate","STEM",">20","500-999","Pvt Ltd",">4",63,"0"
"17996",12764,"103",0.92,NA,"N","None","Graduate","STEM","4","50-99","Pvt Ltd","4",130,"0"
"17997",9158,"21",0.624,NA,"Y","None","Masters","STEM",NA,"5000-9999",NA,"1",13,"1"
"17998",2476,"57",0.866,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd","1",23,"0"
"17999",1087,"65",0.802,"M","Y","None","Graduate","STEM","19","500-999","Pvt Ltd",">4",163,"0"
"18000",28876,"103",0.92,"M","Y","None","Graduate","STEM","16","10000+","Pvt Ltd",">4",94,"0"
"18001",6038,"57",0.866,"M","Y","None","Graduate","STEM","17","100-500","Pvt Ltd","1",24,"0"
"18002",16382,"21",0.624,"M","N","Full-Time","Masters","STEM","<1","10000+","Pvt Ltd","2",51,"1"
"18003",5128,"103",0.92,"M","N","None","Primary School","None","<1",NA,NA,"never",25,"0"
"18004",30551,"75",0.939,"M","N","None","Graduate","STEM","4",NA,"Pvt Ltd","never",7,"1"
"18005",25019,"94",0.698,"M","N","Part-Time","Graduate","STEM","1","10-49",NA,"1",55,"0"
"18006",13608,"50",0.896,"M","Y","None","Graduate","STEM","6","1000-4999","Pvt Ltd","1",46,"0"
"18007",31055,"103",0.92,"M","N","Full-Time","High School","None","7",NA,NA,"2",50,"1"
"18008",17088,"103",0.92,NA,"N","Full-Time","Graduate","STEM","1","5000-9999",NA,"never",3,"1"
"18009",33105,"116",0.743,"M","Y","None","High School","None","12","100-500","Pvt Ltd","1",26,"0"
"18010",4689,"114",0.926,"M","Y","None","Graduate","Humanities","11","1000-4999","Pvt Ltd","3",23,"0"
"18011",3785,"103",0.92,"F","N","None","Graduate","Humanities","17","100-500","NGO",">4",84,"0"
"18012",8747,"45",0.89,"M","Y","None","Graduate","STEM","6","1000-4999","Pvt Ltd","1",34,"0"
"18013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18014",27903,"21",0.624,NA,"N","Full-Time","High School","None","3",NA,NA,"never",99,"1"
"18015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18016",31617,"103",0.92,"M","Y","None","Graduate","STEM","18","100-500","Funded Startup","1",42,"0"
"18017",16764,"16",0.91,NA,"Y","None","Graduate","STEM",">20",NA,NA,"2",19,"1"
"18018",32504,"21",0.624,NA,"Y","Full-Time","Graduate","STEM","1","50-99","Pvt Ltd",NA,27,"1"
"18019",11208,"40",0.776,"M","N","Full-Time","Graduate","STEM","<1",NA,NA,"1",127,"1"
"18020",27039,"103",0.92,"M","Y","None","Graduate","STEM","4","50-99","Pvt Ltd","1",16,"0"
"18021",32228,"103",0.92,"M","Y","None","Graduate","STEM",">20","100-500","Funded Startup","3",54,"0"
"18022",2845,"102",0.804,"M","Y","None","Masters","STEM","10","500-999","Pvt Ltd","1",45,"0"
"18023",16548,"33",0.448,NA,"N","Full-Time","Graduate","STEM","<1","1000-4999","Public Sector",NA,15,"1"
"18024",15281,"16",0.91,"M","Y","None","High School","None",">20",NA,NA,">4",9,"0"
"18025",11454,"67",0.855,"M","Y","None","Masters","STEM",">20","50-99","Pvt Ltd","1",155,"0"
"18026",31904,"103",0.92,"M","Y","None","Graduate","Arts","16",NA,NA,">4",39,"1"
"18027",20944,"16",0.91,"M","N","Full-Time","Graduate","STEM","5",NA,NA,"1",26,"1"
"18028",9559,"103",0.92,NA,"Y","None","Graduate","STEM",">20","50-99","Pvt Ltd",">4",100,"0"
"18029",7698,"99",0.915,"M","Y","None","Graduate","STEM","8","50-99","Funded Startup","1",102,"0"
"18030",6507,"78",0.579,NA,"N","Full-Time","High School","None","3",NA,NA,"never",94,"0"
"18031",20372,"143",0.74,NA,"Y","None",NA,NA,"14","10-49","Pvt Ltd","1",21,"0"
"18032",9357,"136",0.897,"M","Y","None","Masters","STEM","6","1000-4999","Pvt Ltd","1",262,"0"
"18033",29953,"103",0.92,"M","Y","None","Graduate","Other","8","1000-4999","Pvt Ltd",">4",34,"0"
"18034",9943,"61",0.913,"M","Y","None","Graduate","STEM","15","10000+","Pvt Ltd",">4",28,"0"
"18035",8706,"103",0.92,"M","Y","None","Graduate","STEM","10","50-99","Pvt Ltd",">4",6,"0"
"18036",13245,"123",0.738,"M","Y","None","Masters","STEM","17","<10",NA,">4",48,"0"
"18037",554,"114",0.926,"M","Y","None","Masters","STEM","8","50-99","Pvt Ltd","2",70,"0"
"18038",12619,"91",0.691,"M","Y","None","Graduate","STEM","5","10-49","Public Sector","2",78,"0"
"18039",11419,"99",0.915,"F","Y","Part-Time","Graduate","STEM",">20","100-500","Public Sector","2",105,"0"
"18040",8362,"104",0.924,"M","N","Full-Time","High School","None","2",NA,NA,"never",13,"1"
"18041",26264,"103",0.92,"M","N","None","Graduate","STEM","3",NA,"Public Sector","never",107,"0"
"18042",23330,"103",0.92,"F","N","None","Graduate","STEM","1","50-99","Early Stage Startup","never",27,"0"
"18043",8575,"136",0.897,"M","N","Full-Time","Graduate","STEM","3",NA,NA,"never",43,"0"
"18044",6949,"21",0.624,"M","N","Full-Time","High School","None","4",NA,NA,"never",56,"1"
"18045",12141,"71",0.884,NA,"N","None","Graduate","STEM","4",NA,NA,"1",72,"1"
"18046",23900,"61",0.913,"M","Y","None","Graduate","Humanities",">20","50-99","Pvt Ltd",">4",12,"0"
"18047",13,"103",0.92,"M","Y","Part-Time","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",78,"0"
"18048",15206,"114",0.926,"M","Y","None","Masters","STEM","12","10000+","Pvt Ltd","1",5,"0"
"18049",30476,"16",0.91,NA,"Y","None","Graduate","STEM",">20","10000+","Pvt Ltd","3",73,"0"
"18050",30765,"139",0.487,"F","Y",NA,"Masters","None","<1",NA,"Pvt Ltd","never",12,"1"
"18051",5635,"67",0.855,"M","Y","None","Masters","STEM","10","100-500","Pvt Ltd","1",17,"0"
"18052",3444,"160",0.92,"M","Y","None","Graduate","STEM","14","10-49","Pvt Ltd","1",146,"0"
"18053",18123,"65",0.802,"M","Y","Full-Time","Graduate","STEM","9","10000+","Pvt Ltd","1",136,"0"
"18054",20605,"114",0.926,"M","Y","None","Graduate","STEM","14","50-99",NA,">4",68,"0"
"18055",12527,"83",0.923,"Other","Y","None","Masters","STEM","5","100-500","Pvt Ltd","1",178,"0"
"18056",29744,"105",0.794,"M","Y","None","Masters","STEM","4","<10","Pvt Ltd","1",59,"0"
"18057",10913,"136",0.897,"F","N","None","Phd","STEM","11","1000-4999","Pvt Ltd","1",150,"0"
"18058",31463,"21",0.624,NA,"N","Full-Time","Graduate","STEM","1",NA,"Pvt Ltd","never",16,"1"
"18059",25684,"173",0.878,"M","Y","None","High School","None","6","50-99",NA,"1",70,"0"
"18060",5132,"19",0.682,"M","N","Full-Time","Graduate","STEM","7",NA,"Pvt Ltd","never",21,"1"
"18061",15236,"16",0.91,"M","Y","None","Graduate","STEM","17","50-99","Pvt Ltd","1",118,"0"
"18062",25724,"16",0.91,"M","N","None","Masters","STEM","14","10000+","NGO",">4",88,"0"
"18063",20589,"21",0.624,"M","N","Part-Time","Masters","STEM","1","<10","Public Sector","never",53,"0"
"18064",29037,"103",0.92,"M","Y","None",NA,NA,">20","10000+","Pvt Ltd",">4",62,"0"
"18065",22741,"13",0.827,NA,"Y","None","High School","None",">20","500-999","Pvt Ltd","4",30,"1"
"18066",24132,"21",0.624,"M","N","Part-Time","High School","None","4","10-49",NA,"1",143,"0"
"18067",30815,"103",0.92,"M","Y","None","Graduate","Business",">20","1000-4999","Pvt Ltd",">4",40,"0"
"18068",3318,"16",0.91,"M","Y","None","Phd","STEM",">20",NA,NA,">4",166,"0"
"18069",22482,"64",0.666,"M","Y","None","Graduate","STEM","15","10000+","Pvt Ltd","1",17,"0"
"18070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18071",26223,"103",0.92,"F","Y","None","Graduate","STEM","<1","500-999","Public Sector","1",18,"1"
"18072",11523,"100",0.887,NA,"N","None","Graduate","STEM","9","100-500","Pvt Ltd","1",144,"1"
"18073",12159,"71",0.884,NA,"Y","None","Graduate","STEM","15","<10",NA,"3",286,"1"
"18074",22110,"103",0.92,"F","Y","Full-Time","Masters","STEM",">20",NA,NA,"3",80,"0"
"18075",9277,"84",0.698,"M","Y","Full-Time","High School","None","4","50-99","Pvt Ltd","1",148,"0"
"18076",11870,"162",0.767,"M","Y","Full-Time","Graduate","STEM","6",NA,NA,"2",42,"1"
"18077",29568,"160",0.92,NA,"Y","None","Graduate","STEM","4","50-99","Funded Startup","1",43,"0"
"18078",715,"103",0.92,"F","Y","Part-Time","Graduate","STEM","8","100-500","Pvt Ltd","1",40,"1"
"18079",21814,"100",0.887,NA,"Y","None","Graduate","STEM","10","5000-9999",NA,NA,23,"0"
"18080",20093,"103",0.92,"M","Y","None","Masters","Humanities",">20","50-99","Funded Startup","3",46,"0"
"18081",30239,"103",0.92,"M","Y","None","Graduate","STEM","11","10-49","Funded Startup","1",84,"0"
"18082",22307,"103",0.92,"M","Y","None","Graduate","Business",">20","10000+","Pvt Ltd",">4",28,"0"
"18083",971,"67",0.855,"M","Y","Part-Time","Graduate","STEM","3","5000-9999","Pvt Ltd","2",15,"0"
"18084",12049,"160",0.92,"M","Y","None","Graduate","STEM",">20","50-99","Funded Startup","1",126,"0"
"18085",25669,"16",0.91,"M","Y","None","Graduate","STEM",">20","50-99","Pvt Ltd","2",178,"0"
"18086",19037,"16",0.91,"M","Y","None","Graduate","None",">20","100-500","Pvt Ltd","1",34,"0"
"18087",4278,"16",0.91,"M","N",NA,"Graduate","Arts",">20",NA,NA,">4",22,"1"
"18088",28246,"103",0.92,"M","Y","Full-Time","Graduate","STEM","6","5000-9999",NA,"1",30,"0"
"18089",17294,"136",0.897,"M","Y","None","Graduate","STEM","4","10000+","Pvt Ltd","2",80,"0"
"18090",31779,"134",0.698,NA,"Y","None","Masters","STEM","6",NA,NA,NA,36,"0"
"18091",14482,"45",0.89,"M","Y","None","Masters","STEM","11","50-99","Pvt Ltd","1",20,"0"
"18092",12837,"103",0.92,NA,"Y","None","High School","None","10",NA,NA,"1",6,"0"
"18093",9233,"21",0.624,"M","Y","None","Graduate","STEM","4","100-500","NGO","1",26,"0"
"18094",14372,"160",0.92,NA,"Y","None","Masters","STEM",">20","100-500","Pvt Ltd",">4",52,"0"
"18095",1280,"103",0.92,"M","Y","None","Graduate","STEM","4","1000-4999","Pvt Ltd","1",23,"0"
"18096",24421,"16",0.91,"M","N","None","Graduate","STEM","4",NA,NA,"3",13,"1"
"18097",23980,"76",0.698,NA,"N","None","Graduate","STEM","1",NA,NA,"1",63,"1"
"18098",27029,"114",0.926,"M","Y","None","Graduate","STEM",">20","50-99","Pvt Ltd","1",7,"0"
"18099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18100",2299,"21",0.624,NA,"Y","None","Graduate","STEM",NA,"10-49",NA,NA,182,"1"
"18101",21445,"21",0.624,NA,"N","None","Graduate","Other","4",NA,"Public Sector",NA,152,"1"
"18102",19849,"100",0.887,"M","Y","None","Graduate","STEM","13","50-99","Pvt Ltd","1",20,"0"
"18103",25343,"16",0.91,"M","N","None","Graduate","STEM",">20","10000+","Pvt Ltd",">4",24,"0"
"18104",86,"103",0.92,"M","Y","None","Graduate","STEM","17","100-500","Pvt Ltd",">4",81,"0"
"18105",12392,"16",0.91,NA,"N","None","Graduate","STEM",">20","50-99","Pvt Ltd",">4",2,"0"
"18106",2548,"104",0.924,"M","Y","None","Graduate","STEM","10","100-500","Pvt Ltd","1",54,"0"
"18107",24672,"16",0.91,"M","Y","None","High School","None","14","1000-4999","Pvt Ltd",">4",214,"0"
"18108",21355,"162",0.767,NA,"Y","None","Graduate","STEM","14","1000-4999","Pvt Ltd","2",28,"0"
"18109",5574,"103",0.92,"M","Y","None","Graduate","STEM","3","1000-4999","Pvt Ltd","2",5,"0"
"18110",11171,"103",0.92,"M","Y","None","Graduate","STEM","12","10-49","Pvt Ltd","4",42,"0"
"18111",29208,"46",0.762,"M","Y","None","Graduate","STEM","7","10000+","Pvt Ltd","2",224,"0"
"18112",21401,"134",0.698,"M","Y","None","Masters","STEM","15","1000-4999","Pvt Ltd",">4",128,"0"
"18113",6690,"102",0.804,"M","Y","None","Graduate","STEM","17",NA,NA,"1",52,"0"
"18114",4473,"21",0.624,"M","Y","None","Graduate","STEM","15","500-999","Funded Startup","2",75,"1"
"18115",11879,"136",0.897,"F","Y","None","Masters","None","8","1000-4999","Pvt Ltd","1",56,"0"
"18116",32240,"160",0.92,NA,"N","Full-Time","High School","None","<1",NA,NA,"1",42,"0"
"18117",31499,"21",0.624,"M","N","None","Graduate","STEM","8","10-49","Early Stage Startup","never",34,"0"
"18118",32012,"103",0.92,"M","Y","None","Masters","STEM","12","1000-4999","Pvt Ltd","4",66,"0"
"18119",12848,"16",0.91,"M","Y","None","Graduate","STEM","8",NA,"Pvt Ltd","3",83,"0"
"18120",20503,"102",0.804,"M","Y","Full-Time","Graduate","STEM","6","5000-9999","Pvt Ltd","1",32,"0"
"18121",16825,"103",0.92,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",64,"0"
"18122",11562,"67",0.855,"M","Y","None","Masters","STEM","10",NA,NA,"4",244,"0"
"18123",24141,"16",0.91,"M","Y","None","Graduate","STEM",">20","50-99","Pvt Ltd","4",25,"0"
"18124",5343,"97",0.925,NA,"Y","None","Masters","STEM",">20","100-500","Pvt Ltd","1",58,"0"
"18125",20801,"21",0.624,"M","N","None","High School","None","4",NA,NA,"never",70,"0"
"18126",29132,"103",0.92,"M","Y","None","Graduate","STEM","9","50-99","Pvt Ltd","1",53,"0"
"18127",2593,"173",0.878,"M","Y","None","High School","None","3","100-500","Pvt Ltd","1",5,"0"
"18128",24478,"83",0.923,"M","Y","None","Masters","STEM","16","50-99","Pvt Ltd","1",96,"0"
"18129",19223,"103",0.92,NA,"Y","None","Graduate","STEM","10","10000+","Pvt Ltd","1",45,"0"
"18130",23989,"103",0.92,"M","Y","None","Graduate","STEM","15","10000+","Pvt Ltd","1",18,"1"
"18131",2467,"21",0.624,"M","Y","None","Graduate","STEM","7","50-99","Funded Startup","1",130,"0"
"18132",15791,"28",0.939,NA,"Y","None","Graduate","STEM","12","10000+","Pvt Ltd",">4",64,"1"
"18133",28839,"114",0.926,"M","N","Full-Time","High School","None","2","100-500","Pvt Ltd","2",52,"0"
"18134",30483,"21",0.624,"M","N","None","Graduate","STEM","5",NA,NA,"1",50,"0"
"18135",14955,"16",0.91,"M","Y","Full-Time","Graduate","Humanities","3","50-99","Pvt Ltd","1",164,"0"
"18136",5836,"21",0.624,"M","Y","None","Graduate","STEM","7","10-49","Pvt Ltd","3",17,"1"
